Ship pt,Product Hierarchy,Part Number,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Algorithm,RMSE,MAPE,Parameters
ZTRD,5 A L E,10750771,0,0.24,0,0,0.2,0,0.12,0.21,0.8,0.25,0,0,AR,0.55,inf,[]
ZTRD,5 A M E,10760611,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 A N E,10760612,0,2.2,1.36,0,0,1.27,1.27,1.8,0.33,1.08,2.74,0.87,AR,1.01,nan,[]
ZTRD,5 A X B,10760613,0,0,0,0.97,0,0,0,0,0,0,0,0,AR,0.4,nan,[]
ZTRD,5 A X C,10760614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 A X D,10760617,0,0,0,0,0,0,0,0,0.8,0.05,1.8,0,AR,0.54,nan,[]
ZTRD,5 A X E,10760619,1.32,0,3.59,0,3.85,5.68,0.75,0,0,2.03,0,0,AR,3.43,inf,[]
ZTRD,5 A X F,10760620,0.83,0,0.1,0.92,0,0.52,0,0,0.51,1.39,0,0.48,AR,0.97,nan,[]
ZTRD,5 B B E,10760621,0,0,0,0,0.04,0,0.3,0.31,0,0,0.85,0,AR,0.29,nan,[]
ZTRD,5 B X C,10760623,0,0,0.2,0,0,0,0,0,0,0,0,0.75,AR,0.36,nan,[]
ZTRD,5 B X E,10760624,0.48,0,0.09,0.15,0.06,0.24,0,0,0,0.02,0,0,AR,1.18,nan,[]
ZTRD,5 B X F,10760625,0.53,0.13,0.02,0,0,0,0,0,0,0,0.02,0.03,AR,0.28,nan,[]
ZTRD,5 C B C,10760626,2.15,0.03,1.78,1.12,0.13,1.08,1.18,1.03,0,0.98,0.95,0.9,AR,0.74,inf,[]
ZTRD,5 C C A,10760627,0.41,0,0.75,0,1.01,0.16,0.04,0.22,0.17,0,1.51,0,AR,1.59,inf,[]
ZTRD,5 C C E,10760628,0,0.21,0.36,0,0,0,0.75,0.27,0.25,0.15,0.18,0,AR,0.46,nan,[]
ZTRD,5 C D C,10760629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 C X E,10760630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 D A A,10760637,0,0.4,0.53,0,0.8,1.94,0,0,0,0.85,0,0,AR,0.79,nan,[]
ZTRD,5 D A E,10760638,0.61,0,0.76,0.36,0,1.61,1.85,0,0,0.66,0.82,0.97,AR,1.33,nan,[]
ZTRD,5 X A A,10760639,7.13,1.23,7.45,1.35,2.6,1.37,4.17,0.95,0.75,6.0,2.29,1.3,AR,3.83,nan,[]
ZTRD,5 X A C,10760640,0.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,AR,0.29,nan,[]
ZTRD,5 X A E,10760644,8.64,54.13,74.52,39.34,45.1,26.17,54.5,11.67,35.33,0,49.92,20.71,AR,37.53,inf,[]
ZTRD,5 X B A,10760645,1.97,0.39,6.04,0.84,2.53,1.59,0.58,2.28,2.28,5.33,0.48,1.59,AR,2.17,nan,[]
ZTRD,5 X B C,10760646,2.42,4.92,38.96,33.16,43.42,9.18,41.48,7.74,32.46,28.62,22.12,12.4,AR,27.44,inf,[]
ZTRD,5 X B E,10760649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 X B F,10760650,0.14,0.95,0.05,0.04,0.05,0.02,0.01,0.05,0.01,0.04,0.01,0.03,AR,0.41,nan,[]
ZTRD,5 X C C,10760652,1.78,0.03,0.11,0.08,0.07,0,0,0,0.11,0,0.83,0,AR,0.72,nan,[]
ZTRD,5 X C E,10760653,0,0,11.49,11.14,10.81,11.48,12.16,16061.97,31133.26,0,0,0,AR,0.65,nan,[]
ZTRD,5 X D A,10760655,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.15,nan,[]
ZTRD,5 X D C,10760656,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,5 X X C,10760661,0.21,0,0.94,1.28,0.37,0.14,0.6,0.4,0.26,0.83,1.42,0,AR,1.64,inf,[]
ZTRD,5 X X E,10760662,2.14,0,0,0.01,0.28,0.79,0.99,0.82,0,0.04,0.04,0,AR,1.6,nan,[]
ZTRD,5 X X F,10760663,0.64,0.17,0.17,0,0.06,0.14,0,0,0.33,0,0.63,0.11,AR,0.54,nan,[]
ZTRD,5 X X G,10760664,0.65,1.65,0.4,1.31,0.09,0,0,0,0,0.03,0.27,0.29,AR,0.92,nan,[]
ZTRD,5 Y Y C,10760666,0.63,0,0,0,0.01,1.01,0.1,0.19,0,0,0,0,AR,0.58,nan,[]
ZTRD,5 Z Z A,10760668,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,AR,0.29,nan,[]
ZTRD,5 Z Z B,10760680,1.01,0,0,1.39,1.33,1.63,0.42,0,0.11,1.16,2.06,0.82,AR,1.23,nan,[]
ZTRD,5 Z Z C,10760691,0,0,0,0.68,0.01,0.32,0.3,0.1,0,0,0.1,0,AR,0.71,nan,[]
ZTRD,5 Z Z E,10760701,0,0,0.01,0.11,0.44,0,0.08,0,0.9,0,0,0.01,AR,0.53,nan,[]
ZTRD,6 B X C,10760702,0.02,0.02,0.03,0.13,0.52,0.21,0,0,1.98,0.18,0,0.04,AR,0.94,nan,[]
ZTRD,6 E A C,10760703,0,0.05,0,0,0.03,0,0,0,0.73,0,0,0,AR,0.29,nan,[]
ZTRD,6 X X C,10760704,0.24,0.41,0,0.68,0.7,0.84,2.82,1.56,0.85,0.57,2.64,1.17,AR,11.14,nan,[]
ZTRD,6 Y Y C,10760705,0.15,0,0.27,0,0,0,0,0,0,0.12,0,0,AR,0.94,nan,[]
ZTRD,7 A A C,10760706,0.26,1.4,1.48,1.28,1.22,1.24,1.37,1.79,0.83,1.8,0.98,1.81,AR,3.05,inf,[]
ZTRD,7 A D C,10760707,0.8,0,0.8,0.38,0.08,0,0.69,-0.0,1.01,0.22,0.61,0,AR,0.72,inf,[]
ZTRD,7 A D E,10760708,0,0.05,0.07,0.08,0.03,0.08,0.19,0.08,1.36,0.06,0.25,0.04,AR,0.52,inf,[]
ZTRD,7 A E C,10760709,2.14,0.41,2.99,0.65,0.7,0,0.66,1.25,1.73,2.41,0.13,3.07,AR,1.58,nan,[]
ZTRD,7 A E E,10760710,0.86,0.05,0,0,0.04,0,0.03,0,0.92,0,0,0,AR,0.8,nan,[]
ZTRD,7 A E F,10760711,0.91,0.43,0.63,1.15,1.12,1.19,1.45,1.16,0.9,0.98,0.69,0.33,AR,6.23,inf,[]
ZTRD,7 A X C,10760712,1.09,0.27,1.15,0,0.09,0.18,0.07,0.09,0,0.1,0.06,0.09,AR,0.67,nan,[]
ZTRD,7 A X E,10760714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,7 S W E,10760717,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,7 X X E,10760718,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,7 Z Z A,10760719,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,7 Z Z C,10760720,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,7 Z Z E,10760721,0.19,0,0.36,0,0,0.03,0.9,0,0.18,0.9,0.13,0.01,AR,0.42,nan,[]
ZTRD,7 Z Z H,10760722,0.25,0.78,0,0,0.13,1.29,0.44,0.96,0.35,0.49,1.73,1.41,AR,1.49,nan,[]
ZTRD,8 C C J,10760724,0.03,0.81,0,0.82,0,0.09,3.37,0,1.56,0,1.77,1.44,AR,1.12,nan,[]
ZTRD,8 X A G,10760725,6.4,1.85,0,0,0,1.14,2.26,4.31,3.0,5.45,1.85,0,AR,4.17,nan,[]
ZTRD,8 X B G,10760726,0.91,0.25,0.12,0,0,0,0,0,0.56,0.63,0,0,AR,0.55,nan,[]
ZTRD,8 X X G,10760730,3.13,4.44,2.13,1.53,1.45,1.11,11.74,2.29,2.79,2.38,2.29,1.72,AR,3.19,nan,[]
ZTRD,8 X Y G,10760731,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 X Z G,10760732,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 D A B,10760734,0.29,0,0,0,0,0,0,0.25,0,0,0,0,AR,1.54,nan,[]
ZTRD,9 D A C,10760735,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 D Z B,10760736,1.12,0.43,0.59,0,0.26,0,0.67,0.05,0.61,0.01,0.1,0,AR,1.36,nan,[]
ZTRD,11 Z Z Z,10760737,0.41,0,0.62,0.74,1.25,0,0.49,0.91,3.46,0.12,0.75,0.07,AR,1.23,nan,[]
ZTRD,B E 03,10760738,0,0,0,0,0.05,0.69,0,1.46,0.65,0.44,1.01,0,AR,0.79,nan,[]
ZTRD,G A A A,10760801,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.86,nan,[]
ZTRD,G A A E,10760810,0,0,0,0,0,0,0,0,0,0,0,0,AR,1.02,nan,[]
ZTRD,G B A A,10760813,0.06,1.54,0,1.13,0.45,2.35,8.27,0.05,2.45,0,0.43,0.21,AR,2.24,nan,[]
ZTRD,G B A E,10760815,0,48.67,19.52,0,73.49,0,36.99,15.63,80.72,0,0,8.34,AR,76.27,nan,[]
ZTRD,G B D C,10760831,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.29,nan,[]
ZTRD,S A A A,10760904,2.52,0.11,0,0.34,0.9,0.46,0.39,0.5,0.98,0,0.8,0.76,AR,1.36,nan,[]
ZTRD,S A E A,10760905,0.37,0.5,2.62,1.21,0,0.79,0,1.6,0,1.76,0.61,1.86,AR,1.93,nan,[]
ZTRD,S B A G,10760906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,S B B G,10760907,0,0,0,0.04,0.01,0.12,0,0,0.96,0.95,0,0.01,AR,0.5,nan,[]
ZTRD,S B C G,10760908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,S B D G,10760909,0,0,0.63,0,0,0,0,1.47,0,0,0.12,0,AR,1.38,inf,[]
ZTRD,S B F G,10760910,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.04,inf,[]
ZTRD,S C A E,10760913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,2 B C E,10760915,0.16,0,0.05,0.17,0,0.14,0.09,0,0.25,0,0,0.08,AR,0.65,nan,[]
ZTRD,2 B I F,10760916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,2 B J C,10760917,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,AR,0.29,nan,[]
ZTRD,2 B J E,10760920,1.14,0.23,0.1,0.13,0,0.9,2.34,0.94,0,1.04,1.01,0,AR,0.77,nan,[]
ZTRD,2 C F E,10760923,0.08,0,0.9,0,0.07,0,0.87,0,0.01,0,0.05,0,AR,0.41,nan,[]
ZTRD,2 C G E,10760928,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,2 C G F,10760929,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 A B E,10760930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 A E E,10760934,0,0,2.65,0.45,0.06,0.3,0,0,2.12,0.37,0.15,0.47,AR,0.7,inf,[]
ZTRD,3 A H E,10760935,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.28,nan,[]
ZTRD,3 A X E,10760938,0.36,0,0.28,0,0,0.01,0.79,0.28,1.05,0.87,0.16,0,AR,0.52,nan,[]
ZTRD,3 A X F,10760939,0.51,0.42,0,0.32,0.0,0,0.97,0,0,0.84,-0.0,0,AR,0.41,nan,[]
ZTRD,3 B A E,10760940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.31,inf,[]
ZTRD,3 B D E,10762000,0.78,0.59,0.59,0,0.58,0,0.3,0,0,0,0.48,0.3,AR,0.67,nan,[]
ZTRD,3 S Y G,10762001,0.29,0,0.51,0.32,0,0,0.01,0.24,0.19,0.28,0,0,AR,0.99,nan,[]
ZTRD,3 Y Y C,10762002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 A C E,10762017,0,5.07,5.56,0,3.02,3.62,0,0,0.51,0.42,2.23,0,AR,2.79,inf,[]
ZTRD,4 A G E,10762020,1.0,0,0,0,0,0,0.04,0.11,0.12,0.04,0,0,AR,0.49,nan,[]
ZTRD,4 A I B,10762021,0.64,0,0,3.96,0,1.91,0.87,0,0,0,0,0,AR,1.11,nan,[]
ZTRD,4 A I C,10762022,0,0,21.88,0,0,13.82,18.73,26.36,28.23,9.69,0,0,AR,15.33,inf,[]
ZTRD,4 A I E,10762023,0,0.42,0.68,0.15,0.42,0,0,0,0,0,0,0,AR,1.19,nan,[]
ZTRD,4 A I F,10762026,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 A J B,10800309,9.85,1.93,5.34,7.49,8.11,6.05,0.64,2.12,12.59,0.68,0.93,2.46,AR,5.64,nan,[]
ZTRD,4 A J C,10800336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 A J E,11101354,0.01,0,0,0,0,0,0,0,0,0,0,0,AR,0.26,nan,[]
ZTRD,4 A J F,11103694,1.69,0.92,0,0,1.81,1.12,0,0.74,0.27,0.32,0,0.5,AR,1.97,nan,[]
ZTRD,4 A K C,11105005,0.34,12.13,32.79,21.53,4.26,2.35,29.13,5.97,12.81,3.13,2.15,11.73,AR,11.75,nan,[]
ZTRD,4 A K E,11105120,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 A K F,11105332,0,0.19,0.76,0.48,0.39,0.34,0,0,0.25,0.0,0,0.16,AR,1.08,nan,[]
ZTRD,4 A L E,11105458,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 A M C,11105462,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 A M E,11105518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 A P B,11105674,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,4 A P C,11105762,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 A P E,11105789,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.17,nan,[]
ZTRD,4 A P F,11105862,0,0.06,0,0,0,0,0,0,0,0,0,0,AR,0.19,nan,[]
ZTRD,4 A X C,11106542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 A X E,11201192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 A X F,11201250,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.2,nan,[]
ZTRD,4 A Y E,11201251,0,0,1.98,0,0.02,0,0,0,0,0,0,0,AR,1.93,nan,[]
ZTRD,4 B A C,11201562,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.01,nan,[]
ZTRD,4 B A E,11301509,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.02,nan,[]
ZTRD,4 B A F,11301566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,4 B B C,11301725,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 B B E,11301771,0,0,0,0,0,0,0,0,0,0,0,0,AR,1.45,nan,[]
ZTRD,4 B B F,11302193,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 B C C,11302706,0,0.03,0,0,0,0,0,0,0,0,0,0,AR,1.03,nan,[]
ZTRD,4 B C E,11403168,0,1.92,0,0,0,0,0,0,0,0,0,0,AR,0.58,nan,[]
ZTRD,4 B C F,11403344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 B D E,11403358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.32,nan,[]
ZTRD,4 B D F,11403428,0.92,0,0.1,0,0.94,0,0.9,0,0,0,0,0,AR,1.13,nan,[]
ZTRD,4 B E E,11403429,0.05,0,0,0,0,0,0.97,0,0,0,0.02,0,AR,0.3,nan,[]
ZTRD,4 B X C,11403430,0.05,0,0,0,0,0,0.97,0,0,0,0.02,0,AR,0.3,nan,[]
ZTRD,4 B X E,11403432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 B X F,11403466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 C A E,11403641,0,0,0.36,1.45,1.13,0.26,1.34,0.31,0.7,0.19,0,0,AR,1.65,inf,[]
ZTRD,4 C A Z,11403666,0.05,0,0,2.77,0,0.79,0,0,0,0.21,0.06,0.17,AR,1.2,nan,[]
ZTRD,4 D A C,11403714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,4 D A E,11403953,0,0.04,0.06,0,0,0,0.01,0,0,0.02,0,0,AR,0.83,nan,[]
ZTRD,4 D A F,11403954,0,0,0,0.03,0,0,0,0,0.04,0,0,0,AR,0.65,nan,[]
ZTRD,4 D B E,11403956,1.43,0,1.55,0,0,0.18,4.2,0.37,0,0,0.29,0,AR,2.44,nan,[]
ZTRD,4 D B F,11403971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.92,inf,[]
ZTRD,4 D C B,11404900,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 D C E,11404965,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,AR,0.17,inf,[]
ZTRD,4 D D E,11405009,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 D D F,11405135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 D X E,11405264,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 D X F,13151005,0.2,0.03,0.5,0.03,0.11,0.03,0.03,0.03,0.02,0.02,0.06,0.03,AR,0.94,inf,[]
ZTRD,4 X X C,13170007,0,0,0,0.74,0,0,0,0,0,0,0,0,AR,0.74,nan,[]
ZTRD,4 X X E,13350008,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.04,nan,[]
ZTRD,4 X X F,13350022,0,0,0.08,0.45,0,0,1.67,0,0.68,0,0.48,1.81,AR,1.22,nan,[]
ZTRD,4 Y A E,13401065,0,0.01,0,0.2,0,0,0.08,0,0,0.75,0,0.01,AR,0.35,nan,[]
ZTRD,4 Y A F,13460021,3.77,2.97,0,0.74,0.63,0,0,0.36,0,1.26,3.39,0,AR,3.58,nan,[]
ZTRD,4 Y Y C,13470006,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,AR,0.29,nan,[]
ZTRD,5 A D B,13480017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 A D C,13480022,0,0.49,0.09,0,0,0,2.64,0,0,0,0,0,AR,1.29,nan,[]
ZTRD,5 A D E,13480035,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,AR,0.29,nan,[]
ZTRD,5 A D F,13480037,0,0.83,0,0,0,0,0,0.16,0,0,0,0,AR,0.38,nan,[]
ZTRD,5 A G B,13506062,4.73,0,11.36,2.78,0,4.38,4.55,11.66,0,4.03,0,1.59,AR,17.96,inf,[]
ZTRD,5 A G C,13541510,0.34,0,0,0,0,0,0.21,0,1.32,0,1.96,0,AR,0.67,nan,[]
ZTRD,5 A G E,13541513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 A G F,13541514,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 A K E,13541539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 A K F,13541543,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,5 A L E,13710009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 A M E,14330003,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 A N E,14330024,0,0.17,0.39,0.09,-0.0,0.15,0.17,0.09,5.13,0.05,0.04,0.08,AR,1.44,nan,[]
ZTRD,5 A X B,14330032,1.31,0,0,0.19,0.53,0,0.4,2.65,4.89,6.41,3.5,0.25,AR,2.3,nan,[]
ZTRD,5 A X C,14330034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 A X E,14330038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 A X F,15000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 B B E,15000012,7.77,0.64,4.79,1.3,3.09,10.27,0.42,2.45,0.2,1.32,0,2.04,AR,4.47,nan,[]
ZTRD,5 B C E,15000013,0,0.12,0.81,0.06,0.06,0.97,0.0,0.01,0,0.03,0,0.01,AR,0.49,nan,[]
ZTRD,5 B X B,15060007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 B X C,15060015,10.16,0,0,5.53,0.17,0,2.66,1.01,1.1,16.17,4.8,0,AR,9.52,nan,[]
ZTRD,5 B X E,15060017,1.76,0.05,0,0,0,0,0.9,0,0,0,0,0,AR,4.85,nan,[]
ZTRD,5 B X F,15101010,0.03,2.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,AR,0.58,nan,[]
ZTRD,5 C B A,15101013,0,0,0.98,0.65,1.17,0,0,2.01,0,0.05,0,0,AR,1.89,nan,[]
ZTRD,5 C B B,15101015,17.46,5.74,3.64,0.36,2.6,16.92,0.4,0,10.64,0,0,0,AR,8.96,nan,[]
ZTRD,5 C B C,15101027,0,0,0,0,0,0,0,0,0,0,0,0,AR,3.25,nan,[]
ZTRD,5 C C A,15101032,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 C C E,15103021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,2.74,inf,[]
ZTRD,5 C D C,15103028,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.0,nan,[]
ZTRD,5 C X E,15105005,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.31,nan,[]
ZTRD,5 D A A,15105006,1.21,0,0,7.69,0.87,0,0,2.55,0.68,0.35,0,2.22,AR,7.74,inf,[]
ZTRD,5 D A E,15105008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 X A A,15105009,2.61,0,0.76,0.99,0,6.11,1.5,1.97,8.79,0.38,0,2.77,AR,7.07,inf,[]
ZTRD,5 X A C,15105058,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,5 X A E,15111015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 X B A,15111021,0,0,0,0,0,0,0,0,0,0,0,0,AR,1.86,nan,[]
ZTRD,5 X B C,15130004,0.09,0.04,0.0,0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,2.52,inf,[]
ZTRD,5 X B E,15130009,5.78,0,13.2,8.63,1.06,0,5.58,0,0,0,0,10.31,AR,11.21,inf,[]
ZTRD,5 X B F,15130010,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.01,nan,[]
ZTRD,5 X C C,15151027,0.19,1.62,7.05,3.33,0,0.72,8.9,1.16,0.06,0.32,0.51,0,AR,3.96,nan,[]
ZTRD,5 X C E,15170057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 X D A,15170073,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 X D C,15170088,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 X X E,15170089,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 X X F,15170102,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 Y Y C,15170160,0,0.24,2.1,2.25,-0.0,0.21,0.08,0,0.19,0.08,0.24,0,AR,1.11,nan,[]
ZTRD,5 Z Z A,15170161,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.58,nan,[]
ZTRD,5 Z Z B,15170183,0,0,3.17,0,0,0,0,0,0,0,0,0,AR,1.44,nan,[]
ZTRD,5 Z Z C,15170250,0.92,0,0.91,0,0,0.94,0,0,0,0,0,0,AR,0.49,nan,[]
ZTRD,5 Z Z E,15170385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 Z Z F,15170388,0,0,0.45,0,1.67,0,0,0,0,0,0,0,AR,0.92,nan,[]
ZTRD,6 Y Y C,15170606,1.49,0,0,0,0,0,0,0,0,-0.0,-0.0,0,AR,2.72,nan,[]
ZTRD,7 A D C,15170612,0.85,0,0,0.0,0,0,0,0,0,0,0,0,AR,1.63,nan,[]
